NELE,lon,lat,Area_m2
10584,-80.39524423,42.61520515,2119220.3
10585,-80.38728997,42.6086063,2169788.5
10586,-80.39262747,42.60180471,1521326.6
10587,-80.3894364,42.5955168,1719246.6
10588,-80.38073383,42.59259249,1388132.9
10589,-80.37268397,42.59584858,1639344.9
10590,-80.36564843,42.59204683,1085964.7
10591,-79.4118544,42.45554632,3238605.2
10592,-79.40584353,42.46687257,3352686.6
10593,-79.41378873,42.47605215,3604413.1
10594,-79.40846917,42.4863712,3649330.2
10595,-79.41761323,42.49519018,3902023.7
10596,-79.4107455,42.50582369,3950667.3
10597,-79.4177071,42.51546692,3796193.8
10598,-79.4099563,42.52675809,3739015.6
10599,-79.39561587,42.52765142,4272018.3
10600,-79.38774093,42.5390522,4383645
10601,-79.39833017,42.54857073,4545031.4
10602,-79.39298063,42.55901131,4862962.3
10603,-79.4050953,42.56838261,4984351
10604,-79.3979679,42.57990676,4937527.5
10605,-79.40858513,42.59018385,5006946.4
10606,-79.4011033,42.60156959,4920024.9
10607,-79.4098112,42.61271388,4982091.9
10608,-79.42623323,42.61240411,5017616.5
10609,-79.43346143,42.62339821,4532714.1
10610,-79.4256351,42.6358921,4786254.8
10611,-79.4092336,42.63671811,5451055.7
10612,-79.39995057,42.64730081,5054187.3
10613,-79.403676,42.65927712,4785685.4
10614,-79.4189204,42.66330027,5619079.7
10615,-79.4190075,42.67661773,5135218.9
10616,-79.4345994,42.68198259,5092241.3
10617,-79.4360276,42.69471419,4625490.7
10618,-79.4223447,42.70192105,4974144.7
10619,-79.42444257,42.71437335,4782247.2
10620,-79.4394427,42.71877903,4230568.3
10621,-79.44412947,42.73080137,4639070.6
10622,-79.43389197,42.73820638,4661006
10623,-79.4430578,42.75003453,4929897.1
10624,-79.46322843,42.75022275,4920634.7
10625,-79.47360493,42.75862809,5779265.1
10626,-79.46676033,42.77154192,5342617.9
10627,-79.47869443,42.78122263,4858888.3
10628,-79.49475167,42.77876103,4850312.3
10629,-79.50479823,42.78920632,4519018.4
10630,-79.52071117,42.78789997,4591148.7
10631,-79.52944093,42.79804309,3879505.2
10632,-79.52170957,42.8080752,3507616.1
10633,-79.52569327,42.81767241,3199596.1
10634,-79.53995863,42.81730818,4178612.8
10635,-79.54301417,42.82629813,3619414.3
10636,-79.55960527,42.82741661,4322608.7
10637,-79.55725137,42.83875208,4047237.8
10638,-79.5677854,42.8440821,4556510.5
10639,-79.58519927,42.84328413,3832128.2
10640,-79.59437627,42.83544995,5048677.3
10641,-79.6110215,42.83927415,4148499.9
10642,-80.3928656,42.65690757,1448460.4
10643,-80.39707577,42.65096919,1833288
10644,-80.40718093,42.65104216,1696860.7
10645,-80.41151087,42.64328576,2089714.3
10646,-80.40515977,42.63649486,1984433
10647,-80.40632607,42.62856143,1838017.5
10648,-80.4158801,42.62578322,2431516.6
10649,-80.4157571,42.61786813,1885167.5
10650,-80.40595297,42.61293257,1814934.1
10651,-80.4092128,42.60618316,1686958.3
10652,-80.40384157,42.60165438,1320688.1
10653,-79.39357053,42.4678821,3198247.4
10654,-79.386534,42.47882309,3320984.6
10655,-79.39348743,42.4881325,3470191.1
10656,-79.38723263,42.49813256,3565805.3
10657,-79.39534663,42.50700486,3730510.3
10658,-79.3879678,42.51754138,3853665.5
10659,-79.37289787,42.51843197,3773784.3
10660,-79.36513507,42.52890073,3926148.7
10661,-79.37233007,42.539411,4286725.8
10662,-79.3640367,42.5507984,4468476.3
10663,-79.37409803,42.56087994,4677926.9
10664,-79.36824627,42.57147431,4932122.7
10665,-79.38000147,42.58112993,4942550
10666,-79.37246243,42.59226569,4840898.8
10667,-79.38294703,42.60242832,4979830.3
10668,-79.37506873,42.61338572,4902220.7
10669,-79.3840517,42.62434739,4997242.8
10670,-79.4006379,42.62453409,4765866.4
10671,-79.3743792,42.63590769,5072078.1
10672,-79.38168237,42.64667716,4423676.3
10673,-79.37368547,42.65902527,5057343.5
10674,-79.38646503,42.66720069,4719258.7
10675,-79.3863928,42.67924992,5991535.5
10676,-79.40369087,42.68464362,4957728.9
10677,-79.40559987,42.69721521,4982865.3
10678,-79.39223507,42.70590995,5127629.1
10679,-79.39460237,42.71882051,4714080.8
10680,-79.41006503,42.72257823,4969088.2
10681,-79.41482767,42.7343888,4552176
10682,-79.40406307,42.74253878,4752840.6
10683,-79.4123526,42.75407122,5046424.5
10684,-79.43228303,42.75774943,5661713.8
10685,-79.43702067,42.76979115,4732331.2
10686,-79.45103797,42.77594662,4598879.9
10687,-79.44540233,42.78816604,3828728.3
10688,-79.45470593,42.79588397,4708997.5
10689,-79.47227567,42.79334489,4318201.4
10690,-79.48148317,42.80289679,4623094.1
10691,-79.4979485,42.80121966,4579538.1
10692,-79.50613007,42.80994537,3551124
10693,-79.499929,42.82107578,3673917.8
10694,-79.51188573,42.82610127,3285492.4
10695,-79.5144911,42.83670852,5232982.4
10696,-79.53135417,42.83726946,3808781.4
10697,-79.53905883,42.84463085,3699600.4
10698,-80.4207235,42.64254842,1705398
10699,-80.4283174,42.6358879,1820368.9
10700,-80.4274775,42.62933032,2130652.8
10701,-80.4386908,42.62436515,1993633.5
10702,-80.4371761,42.61817604,1764927.1
10703,-80.4258398,42.61522627,1695946.3
10704,-80.42787857,42.60897325,1410325.5
10705,-80.4210557,42.60486583,1606680.6
10706,-80.42545383,42.59984338,1048884
10707,-79.3741898,42.47926689,3193605
10708,-79.36620167,42.48982818,3323554.6
10709,-79.37229107,42.49938432,3423736.6
10710,-79.36533513,42.50914717,3542656.3
10711,-79.35039477,42.509816,3486595
10712,-79.34288747,42.51943642,3629126.6
10713,-79.35006503,42.5292364,3875553.6
10714,-79.34190743,42.53966909,4036583.3
10715,-79.3486841,42.5507209,4378535.9
10716,-79.33981447,42.5619351,4528579.3
10717,-79.3493153,42.57260676,4783848.8
10718,-79.34268653,42.58292234,4952645.9
10719,-79.35407847,42.59292572,4896841.8
10720,-79.3459384,42.60336668,4809099.4
10721,-79.35644407,42.61366412,5000901.6
10722,-79.3481307,42.62401243,4924150.5
10723,-79.35708287,42.6352945,5137769.5
10724,-79.34755227,42.64642083,5002737.2
10725,-79.3568517,42.65938196,5882117
10726,-79.3477486,42.67078143,6091322.7
10727,-79.35483253,42.68435641,5903020.9
10728,-79.37203873,42.68801897,5788923.6
10729,-79.375972,42.70210718,5117350.8
10730,-79.36396413,42.71123624,4616704.6
10731,-79.3652447,42.7246446,4587171
10732,-79.37961987,42.72842609,5350948.6
10733,-79.38431793,42.7403335,5229180.5
10734,-79.37419207,42.74981915,5183059.6
10735,-79.38399903,42.76124311,5094821.6
10736,-79.40241443,42.76328993,5050020.1
10737,-79.40828073,42.77568627,4669880.2
10738,-79.42295653,42.77850943,4306999.2
10739,-79.42817997,42.78944548,3795875
10740,-79.41843967,42.79788165,4199422.6
10741,-79.4271677,42.80638547,3684436
10742,-79.4462116,42.80566718,3572847
10743,-79.45585103,42.81366085,4313429.1
10744,-79.47355287,42.81342919,3920258.6
10745,-79.48381713,42.82288242,4604012.7
10746,-79.47609503,42.83179256,4220294.5
10747,-79.4857027,42.84054156,3814210
10748,-79.5037801,42.84365448,3752070.7
10749,-80.44488427,42.61229314,1876642.3
10750,-80.4391088,42.60685446,1253394.3
10751,-80.4415989,42.60028753,1636999.4
10752,-80.4347668,42.5973839,955309.1
10753,-79.35385723,42.48972805,3187679.5
10754,-79.34500627,42.49995314,3329922.3
10755,-79.33261443,42.49918644,3268442.6
10756,-79.32305013,42.50923162,3473733.2
10757,-79.32793467,42.51961858,3561739.4
10758,-79.32007713,42.52922304,3679544.3
10759,-79.32687233,42.53947363,3966742.3
10760,-79.31828617,42.5497941,4093288.3
10761,-79.32445163,42.56120387,4401317.9
10762,-79.3147946,42.57198791,4522691.9
10763,-79.32352867,42.58303457,4799308.7
10764,-79.31598077,42.59283967,4910481
10765,-79.32699857,42.60316845,4897825
10766,-79.31836597,42.61299645,4892051.3
10767,-79.32899243,42.62354304,5012553.9
10768,-79.32046077,42.6334458,4976017.8
10769,-79.33006843,42.64504171,5357473.4
10770,-79.32028687,42.65569115,5290198.8
10771,-79.3286676,42.66846993,5606727.1
10772,-79.31886693,42.67960407,5765010.6
10773,-79.32586193,42.69326846,5580787.6
10774,-79.34274653,42.69570927,5665779.8
10775,-79.34794487,42.70850061,4676575.2
10776,-79.33770307,42.71944644,4576906.6
10777,-79.3484379,42.7298988,4714712.1
10778,-79.34236683,42.74008545,5331537.8
10779,-79.35452767,42.74965341,5419151.2
10780,-79.34625777,42.76036121,4908238.8
10781,-79.356977,42.7698254,4429080.5
10782,-79.37505387,42.77054148,4315234.5
10783,-79.3803501,42.78246608,4460414.5
10784,-79.39516157,42.78556386,5010487.6
10785,-79.40009707,42.79682289,4387955.5
10786,-79.39042213,42.80640388,4712240.7
10787,-79.3999738,42.81507225,3463721.4
10788,-79.41837677,42.81399537,3613104.8
10789,-79.42869963,42.82182186,3841969.9
10790,-79.44713,42.82220549,3736812.3
10791,-79.45710973,42.83088413,3946059.5
10792,-79.4495758,42.83937055,4046562.6
10793,-79.45969707,42.84866528,3886106.9
10794,-79.47683867,42.84892794,3969784.6
10795,-79.3109178,42.50812209,3305223.8
10796,-79.30024193,42.51836361,3727049.8
10797,-79.30451673,42.52907744,3943290.2
10798,-79.2964511,42.53872212,3860655.6
10799,-79.30342533,42.54918827,3904742.5
10800,-79.2942895,42.55925544,3979313.1
10801,-79.2994933,42.57064545,4318496.4
10802,-79.2889313,42.58099766,4493183
10803,-79.2966847,42.5921451,4752287.3
10804,-79.2883468,42.60154678,4805955.7
10805,-79.29901027,42.61206938,4942025.8
10806,-79.290206,42.62166257,5015085.2
10807,-79.30103003,42.6324924,5051321.9
10808,-79.29246477,42.64226765,5087739.3
10809,-79.30211393,42.65387064,5277398.8
10810,-79.2924685,42.6647426,5411465.7
10811,-79.30084077,42.67769727,5602903
10812,-79.291071,42.68949799,5872317.8
10813,-79.29822823,42.70338283,5879936.5
10814,-79.314993,42.7052465,5622806.3
10815,-79.3216358,42.71863281,5215930.2
10816,-79.31184233,42.73017559,5284942.1
10817,-79.32183853,42.74117554,4932526.9
10818,-79.31477007,42.75141468,5075825.5
10819,-79.32702847,42.76103244,4924466.6
10820,-79.31991027,42.77180117,5102899.4
10821,-79.33233393,42.78204358,5391029.4
10822,-79.35017137,42.78073916,4725706.3
10823,-79.36437597,42.78906072,4718791.6
10824,-79.361981,42.79930715,4888466.3
10825,-79.37432203,42.8074561,4041994.2
10826,-79.36662857,42.81946404,4255311.2
10827,-79.37556747,42.82771551,4031031
10828,-79.3928126,42.82437624,3956691.4
10829,-79.4035628,42.83145671,3804756.4
10830,-79.42104687,42.82997924,3734978.5
10831,-79.4319433,42.83884931,4025488.8
10832,-79.4253853,42.84747649,3836655.2
10833,-79.43571633,42.85770776,4310836.8
10834,-79.4523956,42.85837528,4413747.3
10835,-79.28857437,42.51714398,3066708.4
10836,-79.27459087,42.5232514,3067498.3
10837,-79.27027617,42.53127942,3648211.5
10838,-79.28084693,42.53906002,3898061.6
10839,-79.2731727,42.54870439,3528325.9
10840,-79.27964103,42.55843384,3754920.7
10841,-79.26987997,42.5681325,3759371.8
10842,-79.27396643,42.57930646,4142650.5
10843,-79.26168623,42.58927006,4623985.2
10844,-79.2683132,42.60036285,5063334.2
10845,-79.25950577,42.60967445,5036442.4
10846,-79.2707351,42.62045157,5022435.5
10847,-79.26202033,42.63030571,5181728.9
10848,-79.27292597,42.64129191,5094172.8
10849,-79.26486333,42.65149416,5174813.9
10850,-79.2747567,42.66334193,5289562
10851,-79.26519693,42.67475984,5539724.7
10852,-79.27313897,42.68796126,5828264.4
10853,-79.2620887,42.69892084,5570918.7
10854,-79.2692767,42.71250506,6453202
10855,-79.2874842,42.71543003,5625738.1
10856,-79.2944555,42.72883636,5447323.2
10857,-79.28414567,42.74062384,5881896.7
10858,-79.29446403,42.75220181,5350981.9
10859,-79.28900093,42.76297911,5207869.7
10860,-79.30218877,42.77296063,4501371
10861,-79.2956126,42.78424493,4840477.1
10862,-79.30627003,42.7937278,4644364.3
10863,-79.32526987,42.79268589,4938706.7
10864,-79.33318507,42.80384794,4841474.6
10865,-79.3471614,42.80623311,4081954.3
10866,-79.3515698,42.81925165,4111105.4
10867,-79.34221217,42.8284958,4513272.2
10868,-79.34487583,42.83960409,3445700.7
10869,-79.35691113,42.84361968,3432832.7
10870,-79.37071363,42.83854296,4009434.8
10871,-79.38221587,42.84499452,3443539.9
10872,-79.3978199,42.84124754,3702153.6
10873,-79.40874597,42.84839735,3726788.5
10874,-79.40233783,42.85825264,3646271.9
10875,-79.4114388,42.86506479,3241637.9
10876,-79.42817797,42.86544057,3325731.9
10877,-79.252823,42.53303026,3233333.7
10878,-79.2477611,42.54087906,3289267.6
10879,-79.25754003,42.54877279,3470832.2
10880,-79.24954733,42.55735099,3409066.8
10881,-79.25541893,42.56698143,3656930.8
10882,-79.2455544,42.57530454,3173542.1
10883,-79.24773523,42.58641951,3796185
10884,-79.23277757,42.59137736,3878243.9
10885,-79.2276832,42.60041854,4497656.1
10886,-79.2398387,42.60932544,4927114.4
10887,-79.23180567,42.61919868,4631978.9
10888,-79.24275797,42.62940191,5108778.7
10889,-79.23472583,42.64013912,5342877.7
10890,-79.24592557,42.65124506,5124798.1
10891,-79.23933957,42.66197104,4800902.2
10892,-79.24871757,42.6736382,4680130
10893,-79.2368196,42.68415951,5227850.5
10894,-79.2422487,42.69624101,6060960.1
10895,-79.2304106,42.70636405,5778357.6
10896,-79.23979727,42.71906895,5790846.6
10897,-79.25882337,42.72253002,5215595.9
10898,-79.26672103,42.73724262,5791062.6
10899,-79.2552693,42.74601333,5689688.2
10900,-79.25758197,42.76111178,6231963.8
10901,-79.2719515,42.76800992,5456150
10902,-79.27677243,42.78225861,5332699.6
10903,-79.2676254,42.79048732,5562280.5
10904,-79.27216297,42.80300258,4278752.4
10905,-79.28449693,42.80760538,3667987.5
10906,-79.30026567,42.80363299,3802585.5
10907,-79.30845513,42.81307605,3643963
10908,-79.3223747,42.81433254,4082158.7
10909,-79.3269934,42.82596185,3967582.1
10910,-79.31708853,42.83470776,3568087.1
10911,-79.31995937,42.84589015,3674564.5
10912,-79.3325279,42.84825255,3345729.4
10913,-79.3376539,42.85748392,3213831.6
10914,-79.35308063,42.8547932,2956295.7
10915,-79.36166003,42.85964998,3000721
10916,-79.37699277,42.85492786,3117096.6
10917,-79.38618867,42.86103632,3414696.7
10918,-79.23053783,42.54117322,3121227.6
10919,-79.22464933,42.54849097,3308147.7
10920,-79.2338799,42.55677512,3332264.5
10921,-79.22527943,42.56496713,3490890.6
10922,-79.23108233,42.57386622,3224582.8
10923,-79.22227293,42.58278132,3277130.6
10924,-79.20812263,42.58244683,3590149.1
10925,-79.19930113,42.59227679,4123179.1
10926,-79.20835707,42.60165224,4152491.4
10927,-79.20228737,42.61110254,4270695.9
10928,-79.21358047,42.61974218,4094204.9
10929,-79.20621553,42.63017726,4508559.1
10930,-79.2164086,42.64037103,5190129.3
10931,-79.21019797,42.65371351,6102866.9
10932,-79.2219292,42.66420725,4900960.1
10933,-79.2200648,42.67826412,5450717.1
10934,-79.20642867,42.6840563,5541413.3
10935,-79.20170757,42.69792246,4996992.2
10936,-79.2107231,42.70684947,5753187.8
10937,-79.20118377,42.71952951,5079890.9
10938,-79.21191483,42.72833631,4928490.9
10939,-79.23084083,42.72836108,4630115.9
10940,-79.2384152,42.7405931,4592693.5
10941,-79.22393903,42.74798301,5174757.6
10942,-79.22545833,42.75933819,5247299.3
10943,-79.24224717,42.76704663,5025730.1
10944,-79.23775393,42.78047436,5554409.7
10945,-79.24793823,42.78982334,5316374.4
10946,-79.2430107,42.80234203,4563194.9
10947,-79.25676217,42.80926747,3761107.4
10948,-79.257715,42.82059227,4387657.1
10949,-79.27285113,42.82558838,3801152
10950,-79.28423227,42.81886646,3423047.7
10951,-79.29835743,42.82204753,3251028.8
10952,-79.30237213,42.83205013,3733728.2
10953,-79.29273083,42.83940598,3192375.6
10954,-79.2959957,42.84931838,2997505.7
10955,-79.30850783,42.85314478,3251330.2
10956,-79.306327,42.863782,3179938.4
10957,-79.31553677,42.8686734,3335202.9
10958,-79.3309181,42.86554599,3304260.2
10959,-79.20744977,42.54780784,3175084.7
10960,-79.20114803,42.55504674,3420284.3
10961,-79.20974713,42.56392194,3337832.7
10962,-79.20139973,42.57248662,3589313.5
10963,-79.1871088,42.57168966,3329358.1
10964,-79.17952377,42.58142542,3655851.8
10965,-79.1849932,42.59205226,3508921.9
10966,-79.1740059,42.60110333,3630322
10967,-79.17348537,42.61008171,2949009.4
10968,-79.18554133,42.61407079,3873556
10969,-79.18115907,42.62503812,3637178.8
10970,-79.19054017,42.63250509,3645240.9
10971,-79.18543633,42.6451002,4000708.5
10972,-79.19490107,42.65611481,4960825.4
10973,-79.18585137,42.66901717,5101063.8
10974,-79.18967263,42.67947897,4895520.6
10975,-79.175804,42.69041426,4591110.8
10976,-79.18232653,42.70057229,4840698.1
10977,-79.17142083,42.71186435,5423749.3
10978,-79.18126253,42.72189456,5779176.4
10979,-79.17402613,42.73354963,5351628.6
10980,-79.18945357,42.74354628,6004310.8
10981,-79.20742103,42.74069813,5073968.7
10982,-79.1865279,42.75457728,5001613.9
10983,-79.19818203,42.76665291,4963952.4
10984,-79.2126639,42.76868474,5286585.1
10985,-79.22023883,42.78198241,4679578.6
10986,-79.20991723,42.79110767,4277560.8
10987,-79.21378003,42.8002807,3677575.7
10988,-79.22885657,42.80573422,3996078.9
10989,-79.22476847,42.81628311,3571065.1
10990,-79.23183743,42.82413331,3372534.8
10991,-79.2465941,42.82660813,3684807.8
10992,-79.2478182,42.83791018,3215504.8
10993,-79.25707377,42.84392684,2810117.9
10994,-79.26979863,42.84315836,3003984.6
10995,-79.277335,42.83612535,3587255.7
10996,-79.2746876,42.85278021,2198668.6
10997,-79.28548883,42.85565968,2646367.9
10998,-79.2843947,42.86450818,2085789.8
10999,-79.29272073,42.86880414,2560931.8
11000,-79.184199,42.55399571,3283942.1
11001,-79.17850717,42.56207397,3629050.7
11002,-79.1631316,42.5621612,3382329.6
11003,-79.1592144,42.57147933,3263488.8
11004,-79.16700493,42.58112792,2962675.5
11005,-79.1581435,42.58973942,2984630.2
11006,-79.15967503,42.59908824,3125439.4
11007,-79.1472383,42.60604924,3078761.6
11008,-79.14649377,42.61547235,3003141.2
11009,-79.15840997,42.61748972,2662903
11010,-79.15591813,42.62602617,2495279.6
11011,-79.16661127,42.62958571,3316266.6
11012,-79.16317873,42.63988698,2956563.1
11013,-79.1726227,42.64793468,3757375.7
11014,-79.16442137,42.65864201,3855815
11015,-79.1681853,42.66871044,4459856.6
11016,-79.1547633,42.67880197,4543352.6
11017,-79.15856073,42.690044,4936770.8
11018,-79.14734347,42.70042173,4533895
11019,-79.15368103,42.71208394,4585592.1
11020,-79.14583397,42.72217699,3686065.6
11021,-79.15633737,42.7336125,4248522.1
11022,-79.1509493,42.74235128,4064072.3
11023,-79.1568011,42.7544155,4375061.6
11024,-79.1702411,42.75928951,4798731
11025,-79.17263823,42.77244855,4308040.7
11026,-79.18819877,42.77695289,4485803.4
11027,-79.19235903,42.78811009,3704211.6
11028,-79.1814289,42.79577898,3955430.2
11029,-79.1866953,42.80648719,3759479.8
11030,-79.20148823,42.80799151,3422895.8
11031,-79.2081903,42.81706483,3328205.4
11032,-79.20300547,42.8261165,3436266.8
11033,-79.21327433,42.83569092,3399589.8
11034,-79.22552813,42.83448953,3065821.7
11035,-79.2351267,42.84217135,2823302
11036,-79.23550377,42.85164783,2579393.7
11037,-79.2466281,42.85741073,2060738
11038,-79.2555066,42.85395083,2137570.7
11039,-79.26555367,42.85836538,1923417
11040,-79.2652384,42.86660427,2113620.2
11041,-79.2732782,42.86986758,1660214.5
11042,-79.1464803,42.57380169,2937433.1
11043,-79.145912,42.58509302,2989963.8
11044,-79.13580497,42.5896232,3153496.4
11045,-79.13559973,42.6012308,3099265.7
11046,-79.12460953,42.60572816,3003370.8
11047,-79.12267803,42.61699237,3016358.1
11048,-79.1329237,42.62191796,2846215.7
11049,-79.13098633,42.63140456,2953656.4
11050,-79.14206457,42.63349535,2400566.3
11051,-79.1399832,42.64238707,2683976
11052,-79.15040423,42.64521934,2893662.7
11053,-79.15010223,42.65632996,3182691.6
11054,-79.1392973,42.66293495,3511947.6
11055,-79.14019443,42.67533884,4189108.8
11056,-79.1282238,42.68114834,3661501.2
11057,-79.12377633,42.69235734,3802901
11058,-79.13095213,42.70094071,4581611.8
11059,-79.122017,42.71221332,3874573.7
11060,-79.13056127,42.72178755,4339881.4
11061,-79.12425633,42.73197164,3731072.4
11062,-79.13414097,42.74109998,3587992
11063,-79.12982187,42.75103761,3666053
11064,-79.1427238,42.75985954,3879972.6
11065,-79.14082337,42.76954822,3912036.6
11066,-79.14970967,42.77943169,3425918
11067,-79.16244233,42.78130111,4260239.7
11068,-79.16707273,42.79347398,3521392.7
11069,-79.15746357,42.8018697,3477881.1
11070,-79.1612252,42.81157452,2894015.7
11071,-79.17610077,42.81388704,3464822.9
11072,-79.17927647,42.82210822,2499490.8
11073,-79.19103793,42.82737575,2672137
11074,-79.18682293,42.83506149,1835325.5
11075,-79.18830353,42.84186899,1869463.1
11076,-79.1965609,42.84552016,2314564.1
11077,-79.209113,42.84418937,2506942
11078,-79.21578663,42.85228074,2219836.4
11079,-79.2270437,42.85565101,2255664.9
11080,-79.2309681,42.86424237,1583037.4
11081,-79.24075,42.86854374,1352957.6
11082,-79.24794993,42.8657151,1725763.3
11083,-79.25651317,42.87049404,1371591.1
11084,-79.11054473,42.620722,3046729.5
11085,-79.10725403,42.63167658,3275507.9
11086,-79.11744997,42.63743328,2851955.5
11087,-79.11563013,42.64710338,3118059.1
11088,-79.12708513,42.64996622,2580840.7
11089,-79.12670123,42.65940351,3106383.4
11090,-79.1147354,42.66677696,3086818.1
11091,-79.11536083,42.67611796,2927532.4
11092,-79.10315807,42.68409885,3366083.6
11093,-79.10710317,42.69386156,3654440.9
11094,-79.09864803,42.70372118,4218572.4
11095,-79.10638607,42.71348959,3882284.7
11096,-79.09936687,42.72364934,3546077.4
11097,-79.10869287,42.73255728,3751398.8
11098,-79.1040044,42.7421341,3384285.5
11099,-79.11524877,42.75148611,3837036.5
11100,-79.11075603,42.7602429,3260769.5
11101,-79.11672043,42.7701526,3110595.6
11102,-79.12768597,42.77393685,3169091.3
11103,-79.12870713,42.78609055,3077207.7
11104,-79.14055993,42.78945879,3300656.1
11105,-79.14368343,42.79972391,3373817.7
11106,-79.13460933,42.80798662,3025357.7
11107,-79.1389923,42.81770791,2864832
11108,-79.15182803,42.81915014,2920420.6
11109,-79.1565974,42.82760213,2563736.1
11110,-79.16917027,42.8282479,2241630.6
11111,-79.17404817,42.83476886,1660615.2
11112,-79.1690231,42.84151871,1954388.9
11113,-79.17684607,42.8462841,1584270
11114,-79.1738537,42.85338861,1944420.7
11115,-79.1809803,42.85699006,1510928.3
11116,-79.19223003,42.85353665,1684793.2
11117,-79.19801537,42.85728997,1313384.1
11118,-79.20901987,42.85736467,1469944.2
11119,-79.20920637,42.86342046,1222475.7
11120,-79.21490717,42.8667216,1306272.9
11121,-79.22487157,42.86749457,1306725.6
11122,-79.09476083,42.63477156,3241584.2
11123,-79.09133177,42.64656265,3716532.3
11124,-79.10200513,42.65313741,3314332.6
11125,-79.1014943,42.66337384,3483275.7
11126,-79.09006657,42.67000785,3158852.8
11127,-79.0911049,42.68139186,3390969.5
11128,-79.07896327,42.68678446,3113626.2
11129,-79.0759214,42.69702058,3620022.6
11130,-79.08417627,42.70529887,3609323.2
11131,-79.07725483,42.71722814,3626180.7
11132,-79.0847074,42.72581015,3543882.7
11133,-79.08041113,42.73708826,3488318.5
11134,-79.09038213,42.7445043,3193863.6
11135,-79.087443,42.7555216,3223835.6
11136,-79.09657253,42.76190838,2832720.9
11137,-79.09471987,42.7725372,2842094.5
11138,-79.10593687,42.77738655,2877406.6
11139,-79.10667923,42.78683269,2773531.5
11140,-79.11848397,42.79175243,3018927.4
11141,-79.1150867,42.80101939,2431649.3
11142,-79.1213803,42.80765797,3030161.8
11143,-79.11271203,42.81524279,2088293.4
11144,-79.11678517,42.82169407,2063364.7
11145,-79.1298364,42.82383038,2333913.4
11146,-79.131827,42.83142065,2161146.4
11147,-79.1413972,42.83677855,2116012.3
11148,-79.15122903,42.83560506,2324900.9
11149,-79.15877683,42.84300044,1862677.9
11150,-79.156246,42.85093223,1882664.5
11151,-79.1634999,42.85655485,1542087.8
11152,-79.1617126,42.86434976,1775489.2
11153,-79.1686968,42.86866492,1377269.8
11154,-79.1776107,42.86447156,1557527.1
11155,-79.1840857,42.86714727,1194676
11156,-79.19324063,42.86341904,1170730.9
11157,-79.1991318,42.86636312,1036225.9
11158,-79.07970583,42.64969823,3125658.5
11159,-79.07226127,42.66026484,3165928
11160,-79.07589157,42.66847013,3549182.6
11161,-79.06859847,42.67871256,3109564.6
11162,-79.05797143,42.68132796,2880457.9
11163,-79.05417107,42.69251248,2667502.7
11164,-79.06175623,42.70013315,3153998.6
11165,-79.05686967,42.70990145,2995396.4
11166,-79.0641134,42.71871835,3455685.7
11167,-79.0563256,42.72879167,3311235.2
11168,-79.05914077,42.73861218,2972832.6
11169,-79.0692722,42.74214741,2975502.6
11170,-79.06674973,42.75408044,2482399.5
11171,-79.07494953,42.76003876,3205119.7
11172,-79.07296677,42.77116311,2995119.7
11173,-79.08360757,42.77727476,3082698.1
11174,-79.08372993,42.78815503,3156748.9
11175,-79.0955846,42.79286352,2800776.8
11176,-79.1000044,42.80141127,2471777.1
11177,-79.0931423,42.80716181,2580520.9
11178,-79.09955633,42.81435489,1955465.3
11179,-79.09205757,42.81986513,1844981.8
11180,-79.09628423,42.82569837,1410725.4
11181,-79.10785613,42.82663941,1644105.5
11182,-79.1107691,42.83245571,1564865.4
11183,-79.12168873,42.83510065,1684870
11184,-79.12263933,42.84148124,1473959.4
11185,-79.13091693,42.84671284,1588181.1
11186,-79.13953653,42.84568992,1858187.4
11187,-79.14683753,42.8524482,1836904.9
11188,-79.14596673,42.86054657,1701655.3
11189,-79.1535879,42.8668254,1438142.1
11190,-79.04179737,42.69439376,2916478.2
11191,-79.03500233,42.7034291,2790615.1
11192,-79.04248947,42.71131617,3124084.9
11193,-79.0362876,42.71978068,3069944.3
11194,-79.04288,42.72843954,3105353.6
11195,-79.03459887,42.7375852,3041500.9
11196,-79.03869383,42.74753154,3140725.9
11197,-79.04979013,42.74820633,2548145.9
11198,-79.0548505,42.75718916,2637926.7
11199,-79.0503522,42.76641687,2946992.1
11200,-79.06026867,42.77443237,3247706.4
11201,-79.05901813,42.78404406,3169798.7
11202,-79.0718386,42.79165495,3173018.7
11203,-79.0700935,42.80040139,2792751.1
11204,-79.0794249,42.80692527,2319881.5
11205,-79.07444977,42.81409635,2000470.3
11206,-79.0806684,42.8198431,1648962.7
11207,-79.07558337,42.82679472,1694596.2
11208,-79.08066253,42.83247452,1404048.6
11209,-79.08997423,42.83135624,1494045.5
11210,-79.0932541,42.83626209,886599.1
11211,-79.10247707,42.8364206,1310090.1
11212,-79.10486997,42.84246941,1497309.6
11213,-79.1141126,42.84488515,1388304
11214,-79.1159449,42.85158209,1427426.1
11215,-79.1262123,42.85322853,1609549.4
11216,-79.1292909,42.85858959,1362139.3
11217,-79.1386015,42.86202707,1368201.7
11218,-79.0209882,42.70329107,3042278.3
11219,-79.0133402,42.71132271,3158629.2
11220,-79.02115247,42.71992521,3091456.9
11221,-79.01483887,42.7280185,3159460.3
11222,-79.02169287,42.73701973,3077699.5
11223,-79.0136829,42.74602381,3066921.5
11224,-79.01837853,42.75564783,2961380.2
